user_id,app_name,event_datetime,event_type,search_term,media_id,event_data
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:27:31,watched_video,,sm1NZZU0fb4,"{""title"": ""Jamie Webster - Poor Scouser Tommy (Official Music Video)"", ""video_id"": ""sm1NZZU0fb4"", ""channel_name"": ""BOSS Night"", ""channel_id"": ""UCCbj4XC2FfhhqmmB4E54diw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:30:37,watched_video,,cmpRLQZkTb8,"{""title"": ""Oasis - Don\u2019t Look Back In Anger"", ""video_id"": ""cmpRLQZkTb8"", ""channel_name"": ""OasisVEVO"", ""channel_id"": ""UCd7A6xDlGoar2vHDvVm1CqA"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:37:30,watched_video,,e1vlLJCr9Lo,"{""title"": ""Dave (feat. Alex) - Thiago Silva"", ""video_id"": ""e1vlLJCr9Lo"", ""channel_name"": ""BBC Music"", ""channel_id"": ""UCZtDUmC3W7j25XHZWFT_XgQ"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:43:43,watched_video,,NdYWuo9OFAw,"{""title"": ""Goo Goo Dolls - Iris [Official Music Video]"", ""video_id"": ""NdYWuo9OFAw"", ""channel_name"": ""Goo Goo Dolls"", ""channel_id"": ""UCiEKDhv4v0YTc-ZtpABkXZA"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:47:20,watched_video,,zcfd1Vonshc,"{""title"": ""Si senor! Bobby Firmino song in Barcelona boss session by kieran molyneux"", ""video_id"": ""zcfd1Vonshc"", ""channel_name"": ""Falco Gottschalk"", ""channel_id"": ""UCect2dfVMNzICU8wmv8XdUg"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:51:07,watched_video,,6f4y0jCkjdE,"{""title"": ""James Bay & Lewis Capaldi \u2013 Let It Go / Someone You Loved (Live at the London Palladium)"", ""video_id"": ""6f4y0jCkjdE"", ""channel_name"": ""James Bay"", ""channel_id"": ""UCenAJLKHnIU9UKDp1FV9tTA"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:56:30,watched_video,,BYknOHoh2X0,"{""title"": ""Jamie Webster / BOSS Kids - Si Senhor (Bobby Firmino Song) - Camp & Furnace - Liverpool - 13.10.19"", ""video_id"": ""BYknOHoh2X0"", ""channel_name"": ""BOSS Night"", ""channel_id"": ""UCCbj4XC2FfhhqmmB4E54diw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 01:58:11,watched_video,,kiNPqsANWo4,"{""title"": ""Gerry Cinnamon Discoland"", ""video_id"": ""kiNPqsANWo4"", ""channel_name"": ""madwaeit"", ""channel_id"": ""UCoKDPkbdHfBTvfztXIk979w"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 02:02:24,watched_video,,rQJWjpyeBBE,"{""title"": ""Jamie Webster - Thiago Alcantara Song"", ""video_id"": ""rQJWjpyeBBE"", ""channel_name"": ""BOSS Night"", ""channel_id"": ""UCCbj4XC2FfhhqmmB4E54diw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 02:04:23,watched_video,,6xefxPVXva4,"{""title"": ""Jamie Webster - Living For Yesterday (Lyric Video)"", ""video_id"": ""6xefxPVXva4"", ""channel_name"": ""Jamie Webster"", ""channel_id"": ""UCPRHIpfcneKVShEfLUAZsuQ"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 02:08:02,watched_video,,8TgJz3BDqS8,"{""title"": ""Time of My Life - Dirty Dancing HD 720p"", ""video_id"": ""8TgJz3BDqS8"", ""channel_name"": ""Martin Nov\u00e1k"", ""channel_id"": ""UChOdek6n6Nlxkt1XqiPZ2gg"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 19:36:18,search,dancing fruit,None,"{""search_term"": ""dancing fruit""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 19:36:21,watched_video,,wzGRs-C8kqs,"{""title"": ""Hey Bear Sensory - Fruit Salad Dance Party - Counting 1 to 10 - Fun animation with music"", ""video_id"": ""wzGRs-C8kqs"", ""channel_name"": ""Hey Bear Sensory"", ""channel_id"": ""UCtf9cFBJkHVAf2qMqF01xYg"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 19:40:20,watched_video,,kf49IUJYjS8,"{""title"": ""Make Your Baby Laugh | Music, sounds and visuals that make babies laugh | Goofy Panda Eats Honey!"", ""video_id"": ""kf49IUJYjS8"", ""channel_name"": ""NERONI kids"", ""channel_id"": ""UCnUOGwrpADe89XIT5__04Ag"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 19:41:07,watched_video,,1NLayJMt30E,"{""title"": ""BABY SENSORY | Make a baby LAUGH IN SECONDS | Fun Animation with Music"", ""video_id"": ""1NLayJMt30E"", ""channel_name"": ""Little Peach - Sensory"", ""channel_id"": ""UCBUwcAHktCJzD1nhnWUdwhw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 20:30:30,watched_video,,pMl-L3aLGE8,"{""title"": ""WINTER SHEIN HAUL *JANUARY 2023* |CHYNA SOLDER"", ""video_id"": ""pMl-L3aLGE8"", ""channel_name"": ""Chyna Solder"", ""channel_id"": ""UCRQ9F2dOtbEnMmQ7o63tEkw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 20:50:08,search,molly mae,None,"{""search_term"": ""molly mae""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-01 20:50:13,watched_video,,qJ3I03PuWxs,"{""title"": ""SPEND CHRISTMAS WEEKEND WITH ME\ud83e\udd79\u2764\ufe0f\u2728 | MOLLYMAE"", ""video_id"": ""qJ3I03PuWxs"", ""channel_name"": ""MollyMae"", ""channel_id"": ""UC-F3kTU4V680v550AavEOsQ"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 02:12:16,search,five difficulty level escape room,None,"{""search_term"": ""five difficulty level escape room""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 02:14:14,watched_video,,e8wXzhf7x88,"{""title"": ""NERF GUN BATTLE ROYALE - The Movie!"", ""video_id"": ""e8wXzhf7x88"", ""channel_name"": ""Aaron Esser"", ""channel_id"": ""UCOTaQOueW7Va3rVF3PGL4hw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 02:14:15,watched_video,,FadTzPutYbk,"{""title"": ""Let's Play Five Difficulty Level Escape Room Fortnite Creative"", ""video_id"": ""FadTzPutYbk"", ""channel_name"": ""xUnlimitedMoney"", ""channel_id"": ""UCPHafpAp8r8hpLLYXLk6EEQ"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 02:31:14,watched_video,,TKGx5yEcEvY,"{""title"": ""Fortnite The Five Difficulty Level Escape Room Tutorial! Code: 6358-1152-8052"", ""video_id"": ""TKGx5yEcEvY"", ""channel_name"": ""Wishbone"", ""channel_id"": ""UCD_nMiKspwN4UBq_n6fxdXw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:07:13,search,40 level escape room,None,"{""search_term"": ""40 level escape room""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:07:15,watched_video,,h36mWt6J97k,"{""title"": ""Fortnite 40 Level Escape Room Tutorial! Code: 1114-9768-7171"", ""video_id"": ""h36mWt6J97k"", ""channel_name"": ""Wishbone"", ""channel_id"": ""UCD_nMiKspwN4UBq_n6fxdXw"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:33:20,search,chloe yazmean,None,"{""search_term"": ""chloe yazmean""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:34:47,watched_video,,hfckhEuaBSM,"{""title"": ""My Empty Hygiene Products Of The Month + REVIEWS!!"", ""video_id"": ""hfckhEuaBSM"", ""channel_name"": ""Chlo\u00e9 Yazmean"", ""channel_id"": ""UCcGDKfsq8XlbjfpmcTMqi6Q"", ""is_ad"": false}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:44:02,search,parkour fortnite 2022,None,"{""search_term"": ""parkour fortnite 2022""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:44:21,search,fortnite parkour world,None,"{""search_term"": ""fortnite parkour world""}"
f52df8e5e3e33ee9ac4b7ebc8e64b65f,youtube,2023-01-02 03:45:30,watched_video,,lBK7lHMdGI0,"{""title"": ""The *RANDOM* SKIN CHALLENGE In Fortnite Battle Royale!"", ""video_id"": ""lBK7lHMdGI0"", ""channel_name"": ""Lachlan"", ""channel_id"": ""UCh7EqOZt7EvO2osuKbIlpGg"", ""is_ad"": false}"
